age,workclass,fnlwgt,education,education_num,married_status,occupation,relationship,race,sex,capital_gain,capital_loss,hrs_pr_week,native_country,income
61,Private,167284,school,4,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
28,Local-gov,127491,high-school,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,5721,0,40,United-States,0
39,Private,141584,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,2444,45,United-States,1
22,Private,252355,high-school,9,Never-married,Other-service,Not-in-family,White,Male,0,0,27,United-States,0
65,Private,325537,higher,11,married,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
31,Private,193477,high-school,9,married,Craft-repair,Husband,White,Male,0,0,55,United-States,0
20,State-gov,161978,higher,10,married,Other-service,Husband,White,Male,0,0,20,United-States,0
47,Self-emp-not-inc,53292,higher,12,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,0
26,Private,244495,high-school,9,married,Craft-repair,Husband,White,Male,0,0,48,United-States,0
34,Private,362787,high-school,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States,0
42,Private,181265,higher,11,married,Transport-moving,Husband,White,Male,0,0,48,United-States,0
41,Private,196344,school,2,married,Sales,Husband,White,Male,0,0,50,Mexico,0
47,State-gov,167281,Bachelors,13,married,Other-service,Husband,White,Male,0,0,40,United-States,0
41,Private,308550,high-school,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,60,United-States,0
29,Private,306420,high-school,9,married,Craft-repair,Husband,White,Male,0,0,45,United-States,1
60,Self-emp-not-inc,145209,high-school,9,married,Sales,Husband,White,Male,0,0,60,United-States,0
40,Self-emp-not-inc,194360,higher,11,married,Sales,Husband,White,Male,0,0,72,United-States,1
23,Private,291854,higher,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
49,Private,218676,higher,10,married,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,0
60,State-gov,358893,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,2339,40,United-States,0
28,Private,172891,high-school,9,married,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
43,Private,245056,high-school,9,married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,1
31,Private,104509,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,65,United-States,1
46,Self-emp-inc,98929,Bachelors,13,married,Sales,Husband,White,Male,0,0,52,United-States,0
19,State-gov,61710,higher,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0
49,Private,411273,school,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
29,Private,334277,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
45,Private,261192,high-school,9,married,Other-service,Husband,Black,Male,0,0,40,United-States,0
55,Federal-gov,212600,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
64,Private,192884,higher,15,married,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
30,Private,172748,high-school,9,married,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
19,Private,329130,school,7,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,40,United-States,0
31,Private,119432,Bachelors,13,married,Sales,Husband,White,Male,0,0,40,United-States,1
39,Private,203204,higher,12,married,Adm-clerical,Wife,White,Female,0,0,25,United-States,1
20,Private,289982,high-school,9,Never-married,Sales,Own-child,White,Female,0,0,10,El-Salvador,0
20,Private,232022,higher,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
39,Private,365739,higher,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,224059,high-school,9,married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
19,Private,571853,high-school,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
35,Private,360743,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,55,United-States,0
41,Federal-gov,83411,high-school,9,married,Other-service,Husband,White,Male,0,0,40,United-States,0
24,Private,222005,high-school,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,0
28,Private,430084,high-school,9,Married-spouse-absent,Other-service,Own-child,Black,Male,0,0,35,United-States,0
35,Self-emp-not-inc,190895,Masters,14,married,Sales,Husband,White,Male,0,0,40,United-States,1
50,Federal-gov,32801,Bachelors,13,married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,1
40,Private,374367,higher,11,Married-spouse-absent,Sales,Not-in-family,Black,Male,0,0,44,United-States,0
22,Private,327060,high-school,9,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,8,United-States,0
39,Self-emp-not-inc,343476,Bachelors,13,married,Prof-specialty,Husband,White,Male,15024,0,50,Japan,1
32,Private,162675,higher,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,Cuba,0
47,Private,171807,high-school,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,45,United-States,0
66,Private,197414,school,4,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,20,United-States,0
29,Private,235393,high-school,9,married,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
51,Local-gov,186416,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
65,Private,420277,higher,10,married,Protective-serv,Husband,White,Male,0,0,40,United-States,0
60,Private,162947,school,3,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Puerto-Rico,0
40,Private,180032,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
22,Private,199266,high-school,9,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,0
37,Local-gov,251396,higher,12,married,Prof-specialty,Husband,White,Male,0,0,45,Canada,1
22,Private,152744,higher,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0
43,Self-emp-not-inc,292175,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,1
42,Private,169948,higher,10,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,1
53,Private,153064,school,3,married,Exec-managerial,Husband,White,Male,7688,0,10,Yugoslavia,1
41,Private,211873,higher,11,married,Prof-specialty,Wife,White,Female,0,1628,5,United-States,0
65,State-gov,209280,Masters,14,married,Prof-specialty,Husband,White,Male,6514,0,35,United-States,1
34,Private,103408,higher,10,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,0,0,40,Germany,1
40,Private,224793,high-school,9,Never-married,Transport-moving,Own-child,Black,Male,0,1719,40,United-States,0
45,State-gov,187581,higher,11,married,Protective-serv,Husband,White,Male,0,0,40,United-States,0
19,Self-emp-not-inc,285263,school,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Mexico,0
23,Private,325596,higher,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
25,Private,178478,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
27,Private,57052,high-school,9,married,Craft-repair,Husband,White,Male,2885,0,40,United-States,0
19,Private,127491,high-school,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
43,Private,302041,high-school,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
61,Private,162391,school,4,married,Transport-moving,Husband,White,Male,0,1651,40,United-States,0
34,Private,234537,higher,12,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,159623,higher,10,married,Sales,Husband,White,Male,0,0,40,United-States,0
22,Private,71469,higher,12,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
45,Private,261278,Bachelors,13,married,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,40,Philippines,1
29,Private,115549,high-school,9,married,Transport-moving,Husband,White,Male,2635,0,40,United-States,0
44,Private,172026,high-school,9,married,Sales,Husband,Black,Male,0,0,40,United-States,1
54,Local-gov,135840,school,6,married,Protective-serv,Husband,White,Male,0,0,45,United-States,0
48,Private,138970,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
38,Private,288158,high-school,9,married,Transport-moving,Husband,White,Male,0,0,50,United-States,1
55,Private,254627,high-school,9,married,Other-service,Husband,White,Male,0,0,40,United-States,0
26,Private,322614,school,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,1719,40,Mexico,0
36,Private,187167,high-school,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
40,Self-emp-not-inc,33658,high-school,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,25265,higher,10,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,0
32,Private,39223,school,6,Married-spouse-absent,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,0
36,Private,24106,high-school,9,married,Craft-repair,Husband,White,Male,3103,0,40,United-States,1
28,Federal-gov,236418,higher,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,0
26,Private,190330,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,0
27,Private,167737,school,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,0
38,Self-emp-not-inc,100316,Bachelors,13,married,Craft-repair,Husband,White,Male,0,0,35,United-States,0
55,Private,265579,higher,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,2354,0,40,United-States,0
22,Private,154713,high-school,9,Married-spouse-absent,Sales,Own-child,White,Male,0,0,40,United-States,0
24,Private,88926,high-school,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0
18,Private,169542,school,8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
40,Private,182136,high-school,9,married,Transport-moving,Husband,White,Male,0,0,40,United-States,0
41,Private,338740,Bachelors,13,married,Craft-repair,Husband,White,Male,0,0,50,United-States,1
44,State-gov,199551,school,7,Married-spouse-absent,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,0
31,Private,156763,high-school,9,married,Sales,Husband,White,Male,2829,0,40,United-States,0
36,Private,34173,Bachelors,13,married,Machine-op-inspct,Wife,White,Female,0,0,20,United-States,0
30,Local-gov,102130,higher,10,married,Craft-repair,Husband,White,Male,0,0,40,United-States,0
47,Self-emp-not-inc,294671,high-school,9,married,Sales,Husband,White,Male,0,0,55,United-States,1
28,Private,215955,Bachelors,13,married,Exec-managerial,Husband,White,Male,3103,0,40,United-States,1
31,Private,286406,high-school,9,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,40,United-States,0
23,Private,42251,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,268222,high-school,9,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,0
19,Self-emp-not-inc,227310,higher,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
29,Private,499935,higher,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
54,Private,133963,higher,10,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,20,United-States,0
28,Private,193868,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,50,United-States,0
55,Private,123382,high-school,9,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,0,2001,40,United-States,0
23,Private,215443,higher,10,Never-married,Other-service,Not-in-family,White,Male,0,0,70,United-States,0
20,Private,122166,higher,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
33,State-gov,43716,higher,10,married,Craft-repair,Husband,White,Male,0,0,4,United-States,0
36,Private,162312,high-school,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,70,South,0
46,Local-gov,33373,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
63,Private,271075,high-school,9,married,Craft-repair,Husband,White,Male,0,0,29,United-States,0
64,Private,285052,higher,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,10,United-States,0
39,Private,139906,high-school,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,81,United-States,0
19,Private,143360,high-school,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,0
37,Private,308691,Bachelors,13,married,Craft-repair,Husband,White,Male,0,0,45,United-States,1
34,Private,150154,high-school,9,married,Craft-repair,Husband,White,Male,0,0,50,United-States,1
31,Local-gov,158092,higher,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0
26,Private,202091,high-school,9,married,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
43,Private,104660,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,4934,0,40,United-States,1
35,Private,63921,school,3,married,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0
25,Private,330774,school,5,married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
57,Self-emp-not-inc,113010,Bachelors,13,married,Sales,Husband,White,Male,0,0,50,United-States,1
33,Private,172714,higher,11,married,Craft-repair,Husband,White,Male,0,0,40,United-States,0
44,Private,262233,higher,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,47,United-States,0
43,Private,301007,Masters,14,married,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1
38,Private,178322,high-school,9,married,Sales,Husband,White,Male,0,0,70,United-States,1
35,Private,244803,high-school,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Peru,0
39,Federal-gov,32312,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0
47,Private,362835,Bachelors,13,married,Sales,Husband,White,Male,0,0,60,United-States,1
23,Private,99543,school,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,46,United-States,0
52,Private,174421,higher,12,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,0
31,Private,308540,higher,10,married,Craft-repair,Husband,White,Male,0,0,40,United-States,1
18,Private,215463,school,8,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,0
24,Private,32311,higher,10,married,Other-service,Wife,White,Female,0,0,40,United-States,0
46,Private,35969,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,51,United-States,0
50,Private,172511,higher,10,married,Craft-repair,Husband,White,Male,0,0,40,United-States,1
28,Private,168524,high-school,9,married,Prof-specialty,Own-child,White,Female,0,0,38,United-States,1
27,Private,66473,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
25,Private,235795,higher,12,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,0
37,Private,50837,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
53,Private,31588,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,52,United-States,1
64,Self-emp-not-inc,134960,Bachelors,13,married,Exec-managerial,Husband,White,Male,15024,0,35,United-States,1
25,Private,335376,higher,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,0
40,Self-emp-not-inc,240698,high-school,9,married,Craft-repair,Husband,White,Male,0,0,60,United-States,0
32,Private,187936,school,6,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,50,United-States,0
32,Private,171215,higher,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,0
29,Private,233421,Bachelors,13,married,Craft-repair,Husband,White,Male,3411,0,45,United-States,0
40,Private,369781,high-school,9,married,Handlers-cleaners,Husband,White,Male,15024,0,45,United-States,1
41,Private,63042,high-school,9,married,Sales,Wife,White,Female,0,0,20,United-States,0
46,Self-emp-not-inc,525848,school,7,married,Transport-moving,Husband,Black,Male,0,0,48,United-States,0
